image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_05864.jpg,0.132802,0.666369,0.01739,0.011474,0.059761,0.054849,0.021322,0.036034
img_05879.jpg,0.763024,0.01829,0.002718,0.003245,0.022967,0.173009,0.005105,0.011641
img_05882.jpg,0.389093,0.03708,0.004831,0.007764,0.006027,0.023551,0.018104,0.513551
img_05896.jpg,0.606495,0.085524,0.007153,0.042634,0.003062,0.055483,0.021289,0.17836
img_05908.jpg,0.033507,0.006536,0.013379,0.002779,0.898756,0.033068,0.00383,0.008144
img_05915.jpg,0.124243,0.058359,0.177629,0.003394,0.014433,0.032401,0.005519,0.584021
img_05916.jpg,0.840081,0.008245,0.008529,0.00117,0.01613,0.010013,0.002165,0.113667
img_05922.jpg,0.93585,0.023843,0.001603,0.00451,0.002944,0.011661,0.001871,0.017719
img_05927.jpg,0.936058,0.011541,0.003217,0.001318,0.024057,0.005158,0.002802,0.01585
img_05940.jpg,0.856473,0.004959,0.005105,0.002828,0.086168,0.017334,0.006172,0.020961
img_05948.jpg,0.284428,0.050096,0.007561,0.008434,0.009809,0.448886,0.094855,0.095931
img_05950.jpg,0.916583,0.017157,0.010931,0.001537,0.039309,0.003419,0.00401,0.007054
img_05953.jpg,0.625745,0.021952,0.068517,0.010014,0.008663,0.054948,0.057924,0.152236
img_05958.jpg,0.00065,0.004425,0.00092,0.000476,0.000347,0.000824,0.000584,0.991774
img_05960.jpg,0.052258,0.016909,0.002346,0.005359,0.00243,0.021078,0.014677,0.884943
img_05963.jpg,0.051449,0.016633,0.004072,0.005463,0.003189,0.144397,0.023565,0.751233
img_05967.jpg,0.626947,0.051027,0.00561,0.013476,0.003464,0.096173,0.004784,0.198518
img_05976.jpg,0.036288,0.015123,0.003736,0.00391,0.002011,0.029024,0.036486,0.873421
img_05979.jpg,0.6339,0.010475,0.003611,0.002053,0.329743,0.008571,0.003785,0.007862
img_05981.jpg,0.545923,0.010364,0.007257,0.003121,0.395701,0.020824,0.004481,0.01233
img_05989.jpg,0.587638,0.031765,0.062554,0.008318,0.117733,0.150201,0.005161,0.036629
img_06001.jpg,0.830042,0.079305,0.004509,0.00962,0.008606,0.047685,0.006303,0.013931
img_06003.jpg,0.884604,0.051014,0.002679,0.003089,0.001938,0.012203,0.00428,0.040193
img_06010.jpg,0.615207,0.019252,0.003906,0.006079,0.003703,0.068683,0.028714,0.254457
img_06021.jpg,0.008622,0.151717,0.416668,0.007826,0.018797,0.029888,0.009879,0.356603
img_06033.jpg,0.056524,0.06863,0.265699,0.009351,0.079022,0.029465,0.0199,0.471409
img_06037.jpg,0.743796,0.012125,0.004715,0.001444,0.139938,0.01675,0.01714,0.064091
img_06038.jpg,0.021365,0.054063,0.057909,0.008581,0.006366,0.021214,0.009956,0.820545
img_06042.jpg,0.059847,0.032533,0.005142,0.005468,0.006043,0.043685,0.03027,0.817012
img_06059.jpg,0.016116,0.007097,0.004328,0.002836,0.941688,0.011722,0.003532,0.012681
img_06065.jpg,0.444963,0.03005,0.007035,0.001798,0.011259,0.033744,0.038774,0.432377
img_06067.jpg,0.006273,0.049488,0.47543,0.003028,0.010294,0.026192,0.005723,0.423572
img_06076.jpg,0.097706,0.54758,0.011678,0.00674,0.247271,0.054331,0.012418,0.022276
img_06097.jpg,0.043442,0.010346,0.002162,0.001951,0.001082,0.009032,0.004637,0.927348
img_06099.jpg,0.270905,0.1779,0.032713,0.006234,0.464424,0.012721,0.01733,0.017772
img_06101.jpg,0.04012,0.024484,0.109359,0.005795,0.006693,0.028126,0.005885,0.779537
img_06103.jpg,0.965292,0.00201,0.001215,0.000588,0.024295,0.002755,0.000945,0.002902
img_06137.jpg,0.001024,0.00735,0.009368,0.000335,0.000593,0.001278,0.000844,0.979208
img_06144.jpg,0.052282,0.02533,0.053549,0.002802,0.198529,0.01762,0.009357,0.64053
img_06147.jpg,0.664542,0.195298,0.006609,0.002153,0.050688,0.018939,0.047284,0.014487
img_06165.jpg,0.408988,0.015179,0.35862,0.010456,0.01031,0.052586,0.006491,0.13737
img_06174.jpg,0.887365,0.047265,0.002122,0.001567,0.004353,0.035352,0.004234,0.017743
img_06186.jpg,0.843821,0.056783,0.004147,0.007511,0.033304,0.025666,0.012999,0.015767
img_06189.jpg,0.845964,0.098427,0.003482,0.001912,0.01874,0.017471,0.002042,0.011963
img_06203.jpg,0.870911,0.014067,0.005249,0.001945,0.015374,0.011063,0.053237,0.028154
img_06207.jpg,0.671779,0.012192,0.003809,0.006129,0.015499,0.28041,0.00273,0.007453
img_06210.jpg,0.573033,0.015423,0.001418,0.002026,0.002494,0.08202,0.025837,0.29775
img_06211.jpg,0.880445,0.024657,0.001884,0.004379,0.001149,0.034184,0.00231,0.050991
img_06237.jpg,0.813275,0.050999,0.024319,0.006103,0.028637,0.053174,0.003979,0.019514
img_06238.jpg,0.603996,0.018951,0.009767,0.004188,0.233194,0.112633,0.006133,0.011138
img_06259.jpg,0.001568,0.003602,0.003019,0.000517,0.00047,0.001455,0.000735,0.988633
img_06261.jpg,0.886522,0.016212,0.005635,0.001124,0.004503,0.024688,0.042791,0.018525
img_06268.jpg,0.065004,0.043504,0.258326,0.005114,0.021817,0.016231,0.009706,0.580298
img_06272.jpg,0.004876,0.014361,0.005204,0.000957,0.957304,0.004191,0.003879,0.009228
img_06273.jpg,0.758945,0.097759,0.006812,0.01173,0.00442,0.102817,0.008595,0.008923
img_06285.jpg,0.11746,0.029586,0.132965,0.009008,0.377577,0.020341,0.012247,0.300815
img_06294.jpg,0.906612,0.005184,0.005775,0.001311,0.047932,0.018402,0.004382,0.010402
img_06302.jpg,0.827178,0.039055,0.005733,0.008691,0.010767,0.0289,0.004436,0.075239
img_06311.jpg,0.572132,0.202737,0.004011,0.002123,0.103215,0.077954,0.003446,0.034382
img_06318.jpg,0.074776,0.026792,0.008179,0.006352,0.018535,0.170037,0.037864,0.657465
img_06321.jpg,0.121514,0.021494,0.00259,0.002293,0.001001,0.049844,0.021679,0.779585
img_06324.jpg,0.420911,0.021042,0.003475,0.006533,0.007733,0.03428,0.074873,0.431154
img_06332.jpg,0.066869,0.016003,0.012538,0.002926,0.017714,0.04079,0.153575,0.689585
img_06345.jpg,0.044981,0.002587,0.001761,0.001122,0.001413,0.0032,0.0019,0.943036
img_06346.jpg,0.405721,0.01706,0.015013,0.008999,0.027516,0.355724,0.028598,0.14137
img_06349.jpg,0.007364,0.009845,0.005968,0.002225,0.950268,0.007687,0.004463,0.012181
img_06368.jpg,0.331152,0.053425,0.033145,0.016049,0.092966,0.265085,0.0185,0.189679
img_06369.jpg,0.101608,0.011957,0.012844,0.003795,0.542408,0.023335,0.015253,0.288799
img_06371.jpg,0.152409,0.302078,0.020099,0.009291,0.015297,0.064138,0.265344,0.171344
img_06373.jpg,0.106408,0.029116,0.137491,0.005503,0.013789,0.022943,0.006537,0.678213
img_06401.jpg,0.360724,0.051829,0.054906,0.00882,0.195143,0.056367,0.011395,0.260816
img_06412.jpg,0.302094,0.052028,0.002868,0.005265,0.003873,0.061146,0.077442,0.495284
img_06424.jpg,0.82139,0.003777,0.004066,0.001179,0.158677,0.004769,0.002496,0.003647
img_06426.jpg,0.502796,0.080153,0.00703,0.005669,0.03745,0.023869,0.022026,0.321009
img_06440.jpg,0.792786,0.006589,0.00535,0.002109,0.021134,0.141361,0.008224,0.022448
img_06455.jpg,0.764086,0.06543,0.004756,0.009674,0.002729,0.03105,0.003285,0.118989
img_06469.jpg,0.763438,0.065912,0.004567,0.008032,0.064049,0.060568,0.005153,0.028281
img_06475.jpg,0.236572,0.007007,0.001567,0.003435,0.00283,0.029895,0.02061,0.698083
img_06477.jpg,0.227832,0.087714,0.010603,0.015197,0.018227,0.0965,0.276553,0.267373
img_06489.jpg,0.053084,0.024455,0.002353,0.001598,0.888147,0.024256,0.00334,0.002767
img_06496.jpg,0.875545,0.009838,0.004861,0.003783,0.0542,0.029297,0.005363,0.017112
img_06506.jpg,0.62313,0.115593,0.044051,0.007703,0.075012,0.016765,0.018844,0.098903
img_06508.jpg,0.051497,0.033463,0.015206,0.004636,0.83676,0.015655,0.004593,0.03819
img_06510.jpg,0.966073,0.001691,0.002162,0.000629,0.01448,0.002822,0.000638,0.011506
img_06521.jpg,0.193612,0.030281,0.003199,0.003791,0.004068,0.082901,0.017604,0.664544
img_06522.jpg,0.623411,0.018165,0.001854,0.002406,0.003932,0.015043,0.005679,0.32951
img_06525.jpg,0.163014,0.042715,0.044713,0.439974,0.014714,0.159233,0.013919,0.12172
img_06541.jpg,0.934749,0.00384,0.001472,0.000512,0.043325,0.00467,0.001054,0.010379
img_06547.jpg,0.891574,0.007508,0.005257,0.001576,0.041782,0.008646,0.002814,0.040843
img_06549.jpg,0.920885,0.044967,0.001579,0.004216,0.004982,0.015089,0.001294,0.006987
img_06555.jpg,0.665208,0.077413,0.02788,0.010863,0.061965,0.11979,0.006998,0.029883
img_06559.jpg,0.825894,0.007338,0.001682,0.001383,0.150028,0.002094,0.001579,0.010001
img_06564.jpg,0.9394,0.01935,0.000836,0.0054,0.000289,0.0071,0.003204,0.024421
img_06571.jpg,0.98165,0.009321,0.000832,0.001431,0.000527,0.004515,0.00078,0.000945
img_06585.jpg,0.167157,0.028606,0.007354,0.003028,0.73234,0.051155,0.004886,0.005475
img_06608.jpg,0.842627,0.018112,0.003115,0.006418,0.003066,0.081804,0.001609,0.043249
img_06611.jpg,0.070396,0.093437,0.386502,0.003738,0.018261,0.011583,0.005868,0.410213
img_06614.jpg,0.485318,0.034144,0.02843,0.243462,0.019044,0.158243,0.008942,0.022418
img_06616.jpg,0.41659,0.028567,0.011654,0.002366,0.042002,0.138984,0.056165,0.303672
img_06630.jpg,0.093509,0.021012,0.001828,0.003226,0.004005,0.017719,0.010256,0.848444
img_06637.jpg,0.011948,0.002047,0.001546,0.000653,0.978688,0.001854,0.001484,0.001781
img_06642.jpg,0.046445,0.004877,0.001372,0.001375,0.001037,0.031459,0.019248,0.894187
img_06646.jpg,0.510402,0.034621,0.018668,0.006293,0.362793,0.010416,0.006521,0.050287
img_06658.jpg,0.329897,0.020764,0.00423,0.004504,0.003528,0.035542,0.032431,0.569105
img_06662.jpg,0.372813,0.047292,0.025901,0.007131,0.396244,0.103539,0.005646,0.041434
img_06663.jpg,0.130336,0.069808,0.018379,0.679323,0.010326,0.033084,0.008586,0.050158
img_06673.jpg,0.972411,0.004743,0.002233,0.000624,0.012072,0.002655,0.001481,0.003781
img_06681.jpg,0.080278,0.116693,0.032809,0.226057,0.010907,0.035094,0.011049,0.487113
img_06684.jpg,0.952442,0.013085,0.000463,0.000817,0.000933,0.030895,0.000713,0.000652
img_06685.jpg,0.036414,0.029507,0.008969,0.002227,0.870685,0.014418,0.005066,0.032714
img_06690.jpg,0.067769,0.048295,0.161014,0.010679,0.01575,0.04773,0.007792,0.640971
img_06698.jpg,0.706787,0.015938,0.003789,0.002125,0.008624,0.135732,0.047064,0.079941
img_06732.jpg,0.985933,0.001787,0.000907,0.000227,0.001277,0.00217,0.000794,0.006906
img_06734.jpg,0.968706,0.00913,0.000712,0.001507,0.000503,0.005678,0.001106,0.012659
img_06748.jpg,0.000986,0.011381,0.016195,0.000439,0.000445,0.000977,0.000837,0.968739
img_06756.jpg,0.812003,0.011602,0.001757,0.004998,0.006887,0.149238,0.001015,0.0125
img_06780.jpg,0.460495,0.021184,0.003772,0.004381,0.009685,0.05377,0.010375,0.436338
img_06783.jpg,0.389261,0.06439,0.013914,0.011254,0.009952,0.0915,0.036064,0.383666
img_06798.jpg,0.788966,0.063854,0.002798,0.003826,0.007084,0.093133,0.003571,0.036768
img_06800.jpg,0.237101,0.112907,0.036622,0.041044,0.243375,0.075876,0.015979,0.237097
img_06806.jpg,0.324635,0.172457,0.021326,0.008589,0.021804,0.006356,0.02105,0.423784
img_06807.jpg,0.065371,0.00535,0.002477,0.001967,0.903684,0.012408,0.004751,0.003992
img_06808.jpg,0.877492,0.046879,0.004321,0.003616,0.001219,0.025513,0.003886,0.037076
img_06812.jpg,0.645793,0.09511,0.027261,0.006075,0.126125,0.03394,0.015214,0.050483
img_06831.jpg,0.918073,0.015083,0.005116,0.003868,0.019995,0.013722,0.002184,0.021959
img_06832.jpg,0.676862,0.054092,0.011722,0.010427,0.015479,0.035373,0.003671,0.192373
img_06845.jpg,0.267141,0.164991,0.017051,0.018785,0.044694,0.051241,0.019738,0.416359
img_06849.jpg,0.286046,0.03116,0.008274,0.003271,0.010474,0.075695,0.06033,0.52475
img_06851.jpg,0.357013,0.040473,0.005059,0.006021,0.004943,0.087875,0.346509,0.152107
img_06859.jpg,0.239302,0.032471,0.085412,0.017509,0.231086,0.282736,0.027284,0.0842
img_06860.jpg,0.182832,0.010562,0.005516,0.001056,0.775273,0.004754,0.005067,0.014939
img_06870.jpg,0.949224,0.009078,0.001885,0.001649,0.01419,0.00572,0.001286,0.016967
img_06892.jpg,0.949171,0.007015,0.007668,0.001917,0.007571,0.018007,0.002401,0.00625
img_06893.jpg,0.529667,0.032314,0.007583,0.001951,0.064302,0.189363,0.09034,0.084479
img_06899.jpg,0.108014,0.005572,0.002359,0.002615,0.855794,0.01356,0.006378,0.005707
img_06902.jpg,0.74502,0.018028,0.028456,0.004434,0.117912,0.03945,0.004891,0.041809
img_06909.jpg,0.796551,0.062043,0.007054,0.00903,0.043677,0.027793,0.008218,0.045635
img_06914.jpg,0.004875,0.003475,0.000679,0.000253,0.986637,0.002885,0.0005,0.000697
img_06916.jpg,0.900334,0.036895,0.003016,0.010039,0.00343,0.019698,0.003936,0.022652
img_06921.jpg,0.889207,0.007412,0.004639,0.00208,0.064541,0.020327,0.005474,0.006319
img_06922.jpg,0.302558,0.08743,0.010251,0.00823,0.010598,0.17231,0.276766,0.131857
img_06936.jpg,0.856625,0.050991,0.005925,0.002591,0.043653,0.006713,0.008396,0.025106
img_06939.jpg,0.492109,0.033776,0.006226,0.002033,0.005068,0.033442,0.045393,0.381953
img_06946.jpg,0.523674,0.006224,0.001252,0.001229,0.002949,0.028762,0.00636,0.42955
img_06947.jpg,0.005595,0.015093,0.003646,0.000914,0.959719,0.004559,0.004319,0.006155
img_06955.jpg,0.796715,0.036711,0.049209,0.003776,0.027148,0.044259,0.00371,0.038472
img_06959.jpg,0.331916,0.050795,0.009373,0.013625,0.024098,0.022168,0.00678,0.541246
img_06962.jpg,0.541052,0.045505,0.008204,0.011146,0.027161,0.148434,0.130028,0.088471
img_06966.jpg,0.07838,0.006517,0.003424,0.001323,0.002188,0.019938,0.012669,0.875561
img_06975.jpg,0.567272,0.010173,0.003274,0.003686,0.003811,0.015975,0.023018,0.372792
img_06985.jpg,0.847766,0.018319,0.020328,0.004266,0.019145,0.033897,0.003038,0.053241
img_06986.jpg,0.902219,0.043419,0.003922,0.004403,0.00265,0.019821,0.006632,0.016933
img_07005.jpg,0.972662,0.012428,0.000767,0.001789,0.001772,0.007921,0.001374,0.001288
img_07023.jpg,0.893462,0.006711,0.00636,0.001074,0.05504,0.011797,0.005853,0.019703
img_07043.jpg,0.029819,0.014999,0.007234,0.005347,0.895127,0.003562,0.007955,0.035958
img_07044.jpg,0.631765,0.034804,0.061765,0.003019,0.062843,0.00825,0.004658,0.192897
img_07045.jpg,0.893973,0.009132,0.007446,0.001733,0.023301,0.016604,0.003492,0.044319
img_07050.jpg,0.104863,0.050578,0.021365,0.672386,0.008038,0.038901,0.009844,0.094026
img_07051.jpg,0.136403,0.132136,0.012537,0.0182,0.018013,0.126652,0.184866,0.371192
img_07054.jpg,0.290681,0.359663,0.01656,0.009309,0.0133,0.17035,0.019407,0.120729
img_07060.jpg,0.091715,0.021931,0.005054,0.00519,0.002409,0.075817,0.019892,0.777993
img_07062.jpg,0.017339,0.004654,0.0024,0.001153,0.953246,0.012123,0.002368,0.006717
img_07065.jpg,0.109825,0.171137,0.029777,0.025585,0.084481,0.315336,0.102015,0.161844
img_07068.jpg,0.298494,0.041072,0.011489,0.005641,0.014108,0.195672,0.208961,0.224564
img_07079.jpg,0.006864,0.004374,0.002764,0.000889,0.974829,0.004078,0.001542,0.004659
img_07084.jpg,0.003351,0.0067,0.013422,0.000926,0.007133,0.002855,0.002456,0.963157
img_07086.jpg,0.273091,0.016071,0.0025,0.00384,0.001266,0.042218,0.014893,0.646119
img_07094.jpg,0.898831,0.007097,0.005385,0.001845,0.019115,0.00721,0.003238,0.057279
img_07103.jpg,0.897256,0.036018,0.004591,0.002149,0.031404,0.00529,0.007016,0.016276
img_07110.jpg,0.668679,0.013795,0.018202,0.006753,0.108474,0.163745,0.007782,0.012571
img_07120.jpg,0.114427,0.019521,0.020032,0.009212,0.073772,0.036928,0.018608,0.707501
img_07122.jpg,0.833614,0.014604,0.004385,0.012825,0.01935,0.071145,0.002602,0.041474
img_07137.jpg,0.600032,0.012683,0.013037,0.004862,0.277206,0.03172,0.005969,0.054492
img_07143.jpg,0.086592,0.142661,0.007585,0.002008,0.724423,0.019513,0.00794,0.009278
img_07146.jpg,0.257956,0.008235,0.007282,0.00218,0.666848,0.038744,0.007124,0.011631
img_07147.jpg,0.0022,0.007442,0.002177,0.000619,0.980645,0.002991,0.00175,0.002176
img_07149.jpg,0.855486,0.014582,0.013813,0.004083,0.0714,0.019965,0.006875,0.013797
img_07156.jpg,0.56879,0.034795,0.007585,0.005034,0.087969,0.259469,0.018604,0.017754
img_07157.jpg,0.788302,0.026034,0.025501,0.006196,0.011918,0.090048,0.003947,0.048055
img_07160.jpg,0.075878,0.019506,0.005058,0.003319,0.865181,0.01841,0.002735,0.009913
img_07173.jpg,0.222667,0.004952,0.003694,0.004926,0.001944,0.011517,0.005736,0.744564
img_07179.jpg,0.008679,0.003274,0.003621,0.001469,0.973088,0.005284,0.001864,0.00272
img_07183.jpg,0.094405,0.238996,0.046028,0.031378,0.064068,0.329664,0.121544,0.073917
img_07187.jpg,0.943186,0.007253,0.003438,0.001043,0.028507,0.003322,0.001998,0.011253
img_07188.jpg,0.709546,0.016071,0.007441,0.002687,0.234323,0.004591,0.006316,0.019025
img_07191.jpg,0.697094,0.014795,0.005868,0.002041,0.020302,0.189835,0.008014,0.06205
img_07192.jpg,0.742733,0.074039,0.023484,0.006016,0.060014,0.017283,0.016037,0.060393
img_07199.jpg,0.849315,0.01174,0.008805,0.002623,0.08022,0.029441,0.003309,0.014547
img_07213.jpg,0.695301,0.011653,0.00849,0.002161,0.032744,0.19151,0.003829,0.054312
img_07224.jpg,0.008601,0.00401,0.004093,0.002016,0.946014,0.023877,0.002988,0.008402
img_07231.jpg,0.804584,0.040832,0.007999,0.0527,0.01661,0.020987,0.007625,0.048663
img_07237.jpg,0.822663,0.044263,0.002759,0.003675,0.006144,0.051786,0.004041,0.06467
img_07251.jpg,0.211279,0.037158,0.004589,0.006822,0.005111,0.080723,0.490114,0.164203
img_07270.jpg,0.051595,0.026346,0.011001,0.003384,0.835496,0.019904,0.006902,0.045373
img_07278.jpg,0.976573,0.008121,0.00137,0.000174,0.009848,0.000641,0.001522,0.001752
img_07304.jpg,0.92488,0.007602,0.005389,0.001893,0.006974,0.045998,0.001324,0.005941
img_07314.jpg,0.002742,0.010811,0.012725,0.001918,0.001833,0.007422,0.001729,0.96082
img_07318.jpg,0.002116,0.011354,0.002534,0.00156,0.001343,0.002953,0.001052,0.977087
img_07319.jpg,0.264065,0.021773,0.00396,0.002884,0.002923,0.100015,0.018681,0.585698
img_07330.jpg,0.380577,0.038221,0.009773,0.002863,0.00935,0.116527,0.04949,0.393199
img_07348.jpg,0.209993,0.174636,0.016946,0.005812,0.511563,0.017196,0.04182,0.022034
img_07352.jpg,0.870577,0.013453,0.009593,0.002546,0.053071,0.006699,0.002709,0.041352
img_07354.jpg,0.974824,0.002096,0.003909,0.000307,0.007526,0.001985,0.001691,0.007662
img_07371.jpg,0.162458,0.037498,0.037677,0.002815,0.00566,0.039866,0.01045,0.703577
img_07375.jpg,0.731079,0.008358,0.002825,0.001273,0.010893,0.056346,0.021103,0.168123
img_07409.jpg,0.946926,0.003552,0.003285,0.001697,0.014174,0.013125,0.001317,0.015922
img_07417.jpg,0.011624,0.020415,0.01656,0.00256,0.006343,0.016785,0.003676,0.922035
img_07419.jpg,0.007286,0.017108,0.055017,0.000897,0.001359,0.005199,0.002801,0.910333
img_07420.jpg,0.161957,0.080328,0.030805,0.393264,0.02031,0.179081,0.012787,0.121468
img_07426.jpg,0.411446,0.038271,0.047372,0.195031,0.009495,0.112984,0.007955,0.177446
img_07428.jpg,0.841124,0.044752,0.002891,0.006411,0.007351,0.048999,0.003381,0.045091
img_07434.jpg,0.061221,0.017341,0.013923,0.000914,0.890584,0.003447,0.006124,0.006446
img_07436.jpg,0.451318,0.026269,0.003753,0.003378,0.005481,0.13443,0.327026,0.048346
img_07448.jpg,0.810913,0.020393,0.011839,0.005758,0.036984,0.07131,0.00531,0.037493
img_07460.jpg,0.688323,0.047628,0.054401,0.015529,0.038086,0.108614,0.007654,0.039765
img_07467.jpg,0.882794,0.033608,0.003427,0.001295,0.054018,0.005347,0.004861,0.01465
img_07469.jpg,0.050688,0.034693,0.121938,0.007683,0.01537,0.042656,0.008723,0.718249
img_07474.jpg,0.905809,0.022219,0.015206,0.003166,0.01286,0.027393,0.001831,0.011516
img_07501.jpg,0.245709,0.069493,0.025682,0.003739,0.613234,0.007065,0.012411,0.022666
img_07505.jpg,0.949281,0.001802,0.006388,0.000875,0.023405,0.005273,0.001272,0.011705
img_07508.jpg,0.173159,0.032328,0.032136,0.010899,0.035341,0.087464,0.158172,0.470501
img_07514.jpg,0.190625,0.066277,0.012104,0.015559,0.585434,0.079482,0.013402,0.037116
img_07526.jpg,0.391787,0.0541,0.321072,0.00733,0.06774,0.090977,0.00918,0.057813
img_07528.jpg,0.715752,0.00739,0.005066,0.002026,0.226018,0.022026,0.006421,0.015301
img_07538.jpg,0.269657,0.041374,0.005714,0.006975,0.00549,0.05027,0.281973,0.338547
img_07543.jpg,0.029746,0.033918,0.003153,0.001015,0.914667,0.00687,0.003252,0.00738
img_07553.jpg,0.202034,0.064208,0.005189,0.003201,0.6775,0.031646,0.003667,0.012555
img_07561.jpg,0.743433,0.097361,0.004724,0.006499,0.033974,0.041111,0.00871,0.064188
img_07563.jpg,0.412534,0.020765,0.004383,0.002281,0.01002,0.097363,0.056691,0.395964
img_07574.jpg,0.724936,0.003527,0.003993,0.001247,0.260028,0.003003,0.00149,0.001776
img_07578.jpg,0.005767,0.168481,0.390901,0.002659,0.007008,0.013813,0.010841,0.40053
img_07580.jpg,0.081772,0.185735,0.027331,0.025526,0.061893,0.382769,0.105063,0.129911
img_07583.jpg,0.62116,0.122709,0.007035,0.007191,0.046347,0.077627,0.009979,0.107951
img_07590.jpg,0.727491,0.064989,0.011738,0.066229,0.022814,0.03606,0.0133,0.057377
img_07594.jpg,0.391334,0.055056,0.012092,0.006835,0.044029,0.036669,0.060023,0.393963
img_07616.jpg,0.796795,0.021339,0.021288,0.010096,0.025393,0.072883,0.00511,0.047096
img_07621.jpg,0.651947,0.009465,0.000686,0.000808,0.001576,0.029282,0.009628,0.296608
img_07623.jpg,0.816243,0.011699,0.008026,0.001641,0.031745,0.022658,0.004401,0.103587
img_07628.jpg,0.052965,0.019398,0.010912,0.00276,0.86431,0.015614,0.005921,0.028121
img_07659.jpg,0.130239,0.056745,0.011711,0.027558,0.009161,0.046852,0.077967,0.639767
img_07663.jpg,0.273192,0.368247,0.011262,0.011532,0.018203,0.062468,0.010574,0.244522
img_07678.jpg,0.283341,0.050401,0.021747,0.328134,0.009388,0.136934,0.011031,0.159024
img_07689.jpg,0.147645,0.082232,0.023708,0.591509,0.009923,0.052084,0.009392,0.083507
img_07700.jpg,0.256049,0.054981,0.036674,0.02466,0.069532,0.266011,0.018836,0.273258
img_07717.jpg,0.916456,0.006317,0.000817,0.000819,0.008228,0.065528,0.000951,0.000884
img_07746.jpg,0.659476,0.016219,0.006261,0.002904,0.047445,0.096048,0.017134,0.154513
img_07757.jpg,0.576565,0.035812,0.020182,0.005942,0.286025,0.007678,0.005921,0.061875
img_07792.jpg,0.432203,0.066526,0.006383,0.005126,0.005627,0.301119,0.065775,0.117242
img_07799.jpg,0.585914,0.036898,0.011323,0.010971,0.027807,0.039545,0.005347,0.282196
img_07818.jpg,0.9096,0.028357,0.003509,0.001442,0.037935,0.003761,0.004176,0.011221
img_07833.jpg,0.864721,0.059575,0.001921,0.003179,0.003526,0.043575,0.003399,0.020106
img_07859.jpg,0.006783,0.009477,0.005376,0.002365,0.955808,0.006198,0.003897,0.010096
img_07872.jpg,0.395196,0.025949,0.016348,0.00495,0.495195,0.013402,0.005045,0.043914
img_07893.jpg,0.114867,0.024645,0.003123,0.005763,0.003243,0.033018,0.042989,0.772353
img_07895.jpg,0.925809,0.019787,0.009928,0.002009,0.022838,0.004294,0.00373,0.011605
img_07905.jpg,0.696669,0.012268,0.003095,0.001819,0.010824,0.026325,0.016113,0.232887
img_07906.jpg,0.10735,0.022988,0.05901,0.001645,0.001674,0.022326,0.003994,0.781014
img_07908.jpg,0.594294,0.072952,0.014385,0.034444,0.021202,0.109712,0.017244,0.135767
img_07910.jpg,0.922856,0.016362,0.010333,0.001769,0.031837,0.004008,0.003783,0.009052
img_07921.jpg,0.094419,0.061976,0.008771,0.010214,0.014774,0.553952,0.033124,0.222771
test_stg2/image_00001.jpg,0.19552,0.040206,0.032011,0.028573,0.580729,0.059103,0.038111,0.025747
test_stg2/image_00002.jpg,0.501944,0.023289,0.008309,0.0033,0.422269,0.011981,0.00943,0.019478
test_stg2/image_00003.jpg,0.270477,0.030173,0.019708,0.010778,0.548962,0.075244,0.012464,0.032194
test_stg2/image_00004.jpg,0.564206,0.021049,0.017454,0.001931,0.014015,0.006792,0.010648,0.363905
test_stg2/image_00005.jpg,0.887998,0.015483,0.003424,0.001018,0.061298,0.012283,0.002493,0.016005
test_stg2/image_00006.jpg,0.703613,0.034949,0.009405,0.004089,0.111537,0.075803,0.012282,0.048323
test_stg2/image_00007.jpg,0.177169,0.026976,0.012746,0.009303,0.678854,0.047232,0.012389,0.035332
test_stg2/image_00008.jpg,0.416376,0.053385,0.013738,0.014407,0.217306,0.076697,0.010707,0.197383
test_stg2/image_00009.jpg,0.415421,0.181145,0.065601,0.0077,0.153627,0.076536,0.026934,0.073037
test_stg2/image_00010.jpg,0.515402,0.094843,0.010577,0.008429,0.008445,0.073803,0.032846,0.255655
test_stg2/image_00011.jpg,0.237717,0.033001,0.009146,0.004835,0.652441,0.028496,0.005908,0.028457
test_stg2/image_00012.jpg,0.356075,0.032967,0.013631,0.004741,0.416912,0.037607,0.007008,0.131059
test_stg2/image_00013.jpg,0.700429,0.023322,0.009413,0.005401,0.030871,0.020149,0.014137,0.196277
test_stg2/image_00014.jpg,0.853893,0.012856,0.034344,0.002992,0.059985,0.010365,0.003844,0.021721
test_stg2/image_00015.jpg,0.068481,0.024385,0.004593,0.006875,0.84683,0.021018,0.004098,0.023719
test_stg2/image_00016.jpg,0.481106,0.231322,0.070418,0.005826,0.152372,0.012118,0.021949,0.024889
test_stg2/image_00017.jpg,0.256061,0.075544,0.035299,0.028651,0.116756,0.079474,0.0339,0.374315
test_stg2/image_00018.jpg,0.148178,0.029547,0.027773,0.008859,0.689353,0.059836,0.01148,0.024975
test_stg2/image_00019.jpg,0.555178,0.062789,0.010145,0.008475,0.020103,0.097857,0.119127,0.126326
test_stg2/image_00020.jpg,0.360692,0.093975,0.033813,0.030747,0.331649,0.063225,0.040245,0.045653
test_stg2/image_00021.jpg,0.451485,0.013083,0.022892,0.003126,0.005298,0.014465,0.032218,0.457432
test_stg2/image_00022.jpg,0.284008,0.009133,0.015177,0.007088,0.515433,0.122519,0.008999,0.037642
